[-1, 2, 3, 4, -5, -6, 7, 8, 9, 10, -11, -12, -13, -14, -15, 16, 'y\n']
[1, -2, 3, -4, 5, 6, 7, -8, -9, -10, -11, -12, 13, 14, 15, -16, 'y\n']
[-1, 2, -3, 4, -5, -6, -7, 8, 9, 10, 11, -12, -13, -14, -15, -16, 'y\n']
[-1, 2, -3, 4, -5, -6, -7, 8, 9, 10, 11, -12, -13, -14, 15, 16, 'y\n']
[1, -2, -3, -4, 5, 6, -7, -8, -9, -10, -11, -12, 13, -14, 15, -16, 'n\n']
[1, -2, -3, -4, 5, 6, -7, -8, -9, -10, -11, -12, 13, -14, 15, '?', 'y\n']
[-1, -2, -3, 4, -5, -6, -7, 8, 9, 10, -11, 12, -13, -14, -15, 16, 'y\n']
[-1, 2, -3, 4, -5, -6, -7, 8, 9, 10, -11, -12, -13, -14, -15, -16, 'y\n']
[-1, 2, -3, 4, -5, -6, -7, 8, 9, 10, 11, -12, -13, -14, -15, -16, 'y\n']
[-1, 2, -3, 4, -5, -6, '?', 8, 9, 10, -11, '?', '?', -14, '?', '?', '?\n']
[-1, 2, -3, 4, -5, -6, -7, 8, 9, 10, 11, -12, -13, '?', -15, 16, 'y\n']
[-1, 2, -3, 4, -5, -6, -7, 8, 9, 10, -11, -12, -13, -14, -15, 16, '?\n']
[-1, 2, -3, 4, -5, -6, -7, 8, 9, 10, -11, -12, -13, -14, -15, 16, '?\n']
[-1, 2, -3, 4, -5, -6, -7, 8, 9, 10, 11, -12, -13, -14, -15, -16, 'y\n']
[1, -2, -3, -4, 5, 6, 7, -8, -9, -10, 11, -12, 13, -14, 15, -16, 'y\n']
[1, 2, -3, -4, -5, -6, -7, 8, 9, 10, 11, -12, -13, -14, 15, -16, 'y\n']
[-1, 2, -3, 4, -5, -6, -7, 8, 9, 10, -11, -12, -13, -14, -15, 16, '?\n']
[-1, 2, -3, 4, -5, -6, -7, 8, 9, 10, -11, -12, -13, -14, -15, -16, 'y\n']
[-1, 2, 3, 4, -5, -6, -7, 8, 9, 10, -11, -12, -13, -14, -15, 16, 'y\n']
[-1, -2, 3, 4, -5, -6, 7, 8, 9, 10, -11, '?', -13, -14, -15, -16, 'y\n']
[-1, 2, -3, 4, -5, -6, -7, 8, 9, 10, 11, -12, -13, -14, -15, 16, '?\n']
[1, -2, -3, -4, 5, 6, -7, 8, 9, -10, 11, -12, 13, 14, 15, '?', 'y\n']
[1, 2, -3, -4, 5, 6, -7, 8, -9, -10, 11, -12, -13, -14, 15, 16, 'y\n']
[-1, -2, -3, 4, -5, 6, 7, -8, -9, -10, -11, '?', -13, 14, 15, -16, 'n\n']
[1, -2, -3, -4, 5, 6, 7, -8, -9, -10, -11, -12, 13, 14, 15, 16, 'n\n']
[1, -2, -3, 4, 5, 6, 7, 8, 9, -10, 11, -12, -13, -14, 15, -16, 'y\n']
[1, -2, -3, -4, 5, 6, 7, -8, -9, -10, -11, -12, 13, 14, 15, -16, 'y\n']
[1, -2, -3, -4, 5, 6, 7, -8, -9, -10, 11, -12, 13, 14, 15, -16, 'n\n']
[-1, -2, -3, 4, -5, -6, -7, 8, 9, 10, 11, -12, -13, -14, 15, -16, 'y\n']
[1, 2, -3, 4, 5, 6, 7, 8, 9, -10, -11, -12, -13, -14, 15, -16, '?\n']
[1, 2, -3, -4, 5, 6, 7, -8, -9, -10, 11, -12, '?', 14, 15, -16, 'n\n']
[1, -2, -3, -4, 5, 6, 7, -8, -9, -10, -11, -12, 13, 14, 15, -16, 'y\n']
[-1, -2, -3, 4, -5, -6, 7, 8, 9, 10, 11, 12, -13, -14, -15, '?', 'y\n']
[-1, -2, -3, 4, -5, -6, 7, 8, 9, 10, 11, 12, -13, -14, -15, 16, 'y\n']
[-1, -2, -3, 4, -5, -6, 7, '?', 9, '?', 11, 12, 13, -14, 15, 16, '?\n']
[-1, 2, 3, 4, '?', -6, 7, 8, 9, 10, -11, 12, -13, 14, -15, '?', 'y\n']
[-1, 2, 3, 4, -5, 6, 7, -8, 9, -10, 11, 12, -13, 14, 15, 16, 'y\n']
[-1, 2, 3, 4, -5, 6, 7, -8, 9, -10, 11, 12, -13, 14, 15, -16, '?\n']
[-1, 2, -3, 4, -5, '?', 7, '?', 9, 10, 11, -12, -13, 14, 15, -16, 'y\n']
[-1, 2, -3, 4, -5, -6, 7, 8, 9, 10, 11, -12, '?', -14, 15, -16, 'y\n']
[-1, 2, -3, 4, -5, -6, 7, 8, 9, -10, 11, 12, -13, 14, 15, 16, 'y\n']
[-1, 2, 3, 4, -5, -6, 7, 8, 9, 10, 11, 12, -13, 14, 15, 16, 'y\n']
[-1, -2, 3, 4, -5, -6, 7, 8, 9, -10, 11, 12, -13, 14, 15, -16, '?\n']
[1, -2, 3, -4, 5, 6, 7, '?', '?', -10, 11, -12, 13, '?', '?', '?', '?\n']
[1, -2, -3, 4, 5, 6, 7, -8, -9, -10, 11, -12, 13, 14, 15, 16, 'y\n']
[-1, 2, 3, 4, -5, -6, 7, 8, 9, 10, 11, -12, -13, '?', -15, 16, '?\n']
[-1, -2, 3, -4, -5, -6, -7, 8, 9, 10, 11, 12, -13, -14, -15, 16, 'y\n']
[-1, -2, 3, 4, -5, -6, 7, 8, 9, 10, 11, -12, -13, 14, 15, 16, 'y\n']
[1, -2, -3, -4, 5, 6, -7, 8, 9, 10, 11, -12, 13, 14, 15, -16, 'y\n']
[-1, -2, -3, '?', -5, -6, 7, 8, 9, 10, -11, -12, -13, -14, -15, 16, 'y\n']
[1, -2, -3, -4, 5, 6, 7, 8, -9, -10, 11, -12, 13, 14, 15, -16, 'y\n']
[1, -2, -3, -4, 5, 6, 7, -8, -9, -10, -11, -12, 13, 14, 15, -16, 'n\n']
[1, -2, 3, -4, 5, 6, 7, -8, -9, -10, 11, -12, 13, 14, 15, -16, '?\n']
[1, -2, -3, -4, 5, 6, 7, -8, -9, -10, 11, -12, 13, 14, 15, -16, 'n\n']
[1, -2, -3, -4, 5, 6, 7, -8, -9, -10, -11, -12, 13, 14, 15, -16, 'n\n']
[-1, 2, -3, 4, -5, -6, 7, 8, 9, 10, -11, -12, -13, -14, 15, -16, '?\n']
[1, -2, -3, -4, 5, 6, 7, -8, -9, -10, 11, -12, 13, 14, 15, -16, 'n\n']
[-1, 2, -3, -4, -5, -6, 7, 8, 9, 10, 11, -12, -13, -14, 15, 16, 'y\n']
[1, -2, -3, -4, 5, 6, 7, -8, -9, -10, 11, -12, 13, 14, 15, 16, 'n\n']
[-1, -2, -3, 4, -5, -6, 7, 8, 9, 10, 11, -12, -13, 14, -15, -16, 'y\n']
[-1, 2, 3, 4, -5, -6, -7, 8, 9, 10, 11, -12, -13, -14, -15, 16, 'y\n']
[1, -2, 3, 4, 5, 6, 7, -8, -9, -10, 11, -12, 13, 14, 15, -16, 'y\n']
[1, -2, 3, -4, 5, 6, 7, 8, 9, -10, -11, 12, 13, 14, 15, 16, 'y\n']
[1, -2, 3, 4, 5, 6, 7, 8, '?', -10, -11, -12, -13, '?', '?', 16, '?\n']
[-1, -2, -3, -4, -5, -6, 7, -8, 9, 10, -11, 12, 13, 14, 15, 16, 'n\n']
[-1, 2, -3, -4, -5, -6, -7, 8, 9, 10, 11, -12, -13, -14, -15, 16, 'y\n']
[-1, -2, -3, 4, -5, -6, -7, 8, 9, 10, -11, -12, -13, -14, -15, 16, '?\n']
[-1, 2, -3, 4, -5, -6, -7, 8, 9, 10, -11, -12, -13, -14, -15, 16, '?\n']
[-1, -2, 3, 4, -5, -6, 7, -8, 9, 10, 11, -12, -13, 14, 15, -16, 'y\n']
[-1, 2, 3, 4, -5, -6, -7, 8, 9, 10, 11, -12, -13, 14, -15, -16, 'y\n']
[-1, 2, 3, 4, -5, '?', 7, -8, '?', -10, -11, 12, -13, 14, 15, -16, '?\n']
[-1, 2, 3, 4, -5, 6, 7, -8, 9, '?', 11, -12, -13, 14, 15, -16, '?\n']
[1, -2, 3, -4, 5, 6, 7, -8, -9, -10, -11, 12, 13, 14, 15, -16, 'n\n']
[-1, -2, 3, -4, -5, 6, 7, -8, -9, '?', -11, -12, 13, 14, 15, -16, 'y\n']
[-1, 2, 3, -4, 5, -6, -7, 8, 9, 10, -11, 12, -13, -14, 15, -16, 'y\n']
[1, -2, 3, -4, 5, 6, 7, -8, -9, -10, -11, -12, 13, 14, 15, -16, 'y\n']
[-1, 2, 3, 4, -5, -6, -7, 8, 9, 10, -11, 12, -13, -14, -15, -16, 'y\n']
[-1, 2, '?', 4, -5, -6, 7, 8, 9, 10, 11, -12, -13, -14, -15, 16, '?\n']
[1, -2, 3, -4, 5, 6, 7, -8, -9, -10, 11, -12, 13, 14, 15, -16, 'n\n']
[-1, 2, '?', 4, -5, -6, -7, 8, 9, 10, -11, -12, -13, -14, -15, 16, '?\n']
[-1, 2, -3, 4, -5, -6, -7, 8, 9, 10, -11, 12, -13, -14, -15, 16, '?\n']
[-1, -2, -3, 4, -5, -6, -7, 8, 9, 10, -11, -12, -13, -14, -15, 16, 'y\n']
[-1, -2, 3, 4, -5, -6, 7, 8, 9, '?', -11, 12, 13, -14, -15, 16, 'y\n']
[1, -2, -3, -4, 5, 6, 7, -8, -9, -10, 11, 12, 13, 14, 15, -16, '?\n']
[-1, -2, -3, 4, -5, -6, 7, 8, 9, -10, -11, 12, -13, -14, 15, '?', 'y\n']
[-1, 2, -3, 4, -5, -6, -7, 8, 9, 10, -11, -12, -13, -14, -15, 16, 'y\n']
[-1, 2, -3, 4, -5, -6, -7, 8, 9, 10, 11, -12, -13, -14, 15, 16, 'y\n']
[1, 2, -3, -4, 5, 6, 7, -8, -9, -10, -11, 12, 13, 14, 15, -16, 'n\n']
[1, -2, -3, -4, 5, 6, 7, -8, -9, -10, 11, 12, 13, -14, 15, -16, 'y\n']
[-1, -2, '?', 4, '?', -6, 7, 8, 9, 10, 11, 12, -13, '?', '?', 16, 'y\n']
[-1, -2, 3, 4, -5, 6, '?', 8, -9, -10, 11, 12, -13, 14, -15, 16, 'y\n']
[1, -2, -3, -4, 5, 6, -7, 8, -9, 10, 11, -12, -13, -14, 15, -16, 'y\n']
[-1, -2, -3, 4, -5, -6, -7, 8, 9, 10, 11, 12, -13, -14, -15, 16, 'y\n']
[1, -2, -3, -4, 5, 6, 7, 8, -9, -10, 11, -12, 13, -14, 15, 16, 'y\n']
[1, -2, -3, -4, 5, 6, 7, -8, -9, -10, 11, -12, 13, 14, 15, -16, 'y\n']
[1, 2, -3, -4, 5, 6, 7, -8, -9, -10, 11, -12, 13, 14, 15, -16, 'n\n']
[-1, 2, -3, 4, -5, -6, -7, 8, 9, 10, 11, -12, 13, -14, -15, 16, '?\n']
[1, -2, 3, 4, 5, 6, 7, 8, 9, 10, -11, -12, 13, 14, 15, -16, 'y\n']
[-1, -2, 3, -4, -5, -6, 7, 8, -9, 10, -11, 12, -13, -14, -15, 16, 'y\n']
[1, -2, -3, 4, 5, 6, 7, 8, 9, 10, 11, -12, 13, 14, 15, 16, 'y\n']
[-1, -2, 3, -4, 5, -6, 7, 8, 9, 10, -11, 12, -13, 14, -15, 16, '?\n']
[1, -2, -3, 4, 5, 6, 7, 8, -9, -10, 11, 12, 13, 14, 15, -16, 'y\n']
[-1, -2, 3, 4, -5, -6, 7, 8, 9, 10, 11, -12, '?', -14, -15, 16, 'y\n']
[1, 2, -3, 4, 5, -6, -7, -8, 9, 10, 11, -12, -13, -14, 15, 16, 'y\n']
[1, -2, -3, -4, 5, 6, 7, -8, -9, -10, -11, -12, 13, 14, 15, -16, 'n\n']
[1, -2, -3, -4, 5, 6, 7, -8, -9, -10, -11, -12, 13, 14, 15, -16, 'n\n']
[-1, 2, 3, 4, -5, -6, 7, 8, 9, 10, 11, 12, 13, 14, 15, -16, '?\n']
[1, -2, -3, -4, 5, 6, 7, -8, -9, -10, 11, '?', 13, 14, 15, -16, 'y\n']
[-1, 2, -3, 4, -5, -6, 7, 8, 9, 10, 11, -12, -13, 14, -15, -16, 'y\n']
[-1, 2, -3, 4, -5, 6, 7, 8, -9, 10, 11, -12, -13, 14, 15, -16, '?\n']
[-1, 2, 3, 4, -5, -6, 7, 8, 9, 10, 11, 12, 13, 14, -15, -16, 'y\n']
[1, 2, 3, -4, 5, 6, 7, -8, -9, -10, 11, 12, -13, 14, -15, -16, 'n\n']
[1, 2, 3, -4, 5, 6, 7, -8, -9, -10, -11, 12, -13, 14, 15, -16, 'y\n']
[-1, -2, 3, -4, -5, 6, 7, -8, -9, -10, 11, 12, -13, 14, 15, -16, 'n\n']
[-1, 2, -3, 4, -5, -6, -7, 8, 9, -10, 11, 12, -13, -14, -15, -16, '?\n']
[-1, 2, 3, 4, -5, 6, 7, 8, 9, -10, 11, 12, -13, -14, -15, 16, '?\n']
[-1, -2, 3, 4, -5, -6, 7, 8, 9, -10, 11, -12, -13, -14, -15, 16, 'y\n']
[1, -2, 3, -4, 5, 6, 7, -8, -9, -10, -11, -12, -13, 14, 15, -16, 'y\n']
[-1, 2, 3, 4, -5, '?', 7, 8, 9, -10, 11, '?', '?', -14, -15, 16, 'y\n']
[-1, 2, 3, 4, -5, '?', -7, 8, 9, 10, 11, -12, -13, -14, -15, 16, '?\n']
[-1, -2, 3, 4, 5, 6, 7, -8, -9, -10, -11, 12, 13, '?', 15, -16, 'n\n']
[-1, -2, 3, 4, '?', 6, 7, -8, 9, -10, 11, '?', -13, 14, 15, '?', 'y\n']
[1, -2, 3, -4, 5, 6, 7, -8, -9, -10, -11, -12, 13, 14, 15, -16, 'y\n']
[-1, -2, 3, -4, 5, 6, 7, -8, -9, -10, -11, 12, 13, -14, 15, -16, 'n\n']
[-1, 2, '?', 4, -5, -6, -7, 8, 9, 10, -11, 12, -13, -14, -15, 16, 'y\n']
[1, -2, 3, -4, 5, 6, 7, '?', '?', -10, -11, '?', '?', 14, '?', '?', '?\n']
[1, -2, -3, -4, 5, 6, 7, -8, -9, -10, -11, -12, 13, 14, 15, -16, 'y\n']
[1, -2, -3, -4, 5, 6, 7, -8, -9, -10, -11, -12, 13, 14, 15, -16, 'y\n']
[-1, 2, 3, 4, -5, -6, 7, '?', 9, 10, -11, 12, -13, 14, -15, 16, 'y\n']
[-1, 2, 3, 4, -5, 6, 7, 8, 9, 10, 11, 12, -13, 14, 15, -16, '?\n']
[-1, 2, 3, -4, 5, 6, 7, -8, -9, -10, -11, 12, -13, 14, 15, -16, '?\n']
[-1, 2, 3, 4, -5, 6, 7, -8, 9, 10, 11, 12, -13, -14, -15, -16, 'y\n']
[-1, 2, 3, 4, 5, 6, 7, -8, -9, -10, -11, 12, 13, 14, 15, -16, 'y\n']
[-1, 2, 3, -4, -5, 6, 7, -8, -9, -10, -11, 12, 13, 14, 15, 16, 'n\n']
[-1, -2, '?', 4, -5, 6, 7, -8, 9, -10, -11, 12, -13, -14, -15, -16, '?\n']
[-1, 2, 3, 4, -5, 6, 7, -8, 9, 10, -11, 12, -13, -14, 15, -16, '?\n']
[-1, -2, 3, 4, 5, 6, 7, -8, -9, -10, -11, -12, 13, 14, 15, -16, '?\n']
[-1, 2, -3, 4, -5, -6, -7, 8, 9, 10, '?', 12, -13, -14, -15, 16, '?\n']
[-1, '?', '?', -4, -5, '?', 7, '?', -9, -10, -11, 12, 13, -14, 15, -16, '?\n']
[-1, 2, 3, -4, -5, -6, -7, -8, 9, 10, -11, 12, -13, -14, -15, 16, 'n\n']
[1, 2, 3, -4, 5, 6, 7, -8, -9, -10, -11, 12, 13, 14, 15, -16, 'y\n']
[1, '?', '?', '?', '?', -6, 7, -8, 9, 10, -11, -12, 13, 14, -15, -16, '?\n']
[-1, 2, 3, '?', '?', '?', 7, -8, -9, -10, -11, 12, -13, 14, -15, -16, 'y\n']
[-1, 2, 3, 4, '?', -6, -7, -8, 9, -10, -11, 12, '?', -14, -15, 16, 'y\n']
[-1, 2, 3, 4, -5, 6, 7, -8, 9, -10, -11, 12, -13, 14, -15, 16, 'y\n']
[-1, 2, 3, -4, -5, 6, '?', -8, -9, -10, -11, 12, -13, 14, 15, -16, 'y\n']
[-1, -2, 3, 4, -5, 6, 7, -8, 9, -10, -11, -12, -13, -14, -15, -16, 'y\n']
[1, -2, 3, -4, 5, '?', 7, -8, -9, -10, 11, -12, 13, 14, 15, -16, 'n\n']
[1, -2, 3, -4, 5, 6, 7, -8, '?', -10, -11, '?', '?', '?', 15, -16, '?\n']
[1, -2, 3, -4, 5, 6, 7, -8, -9, -10, 11, 12, 13, 14, 15, -16, 'n\n']
[1, '?', -3, 4, 5, -6, 7, 8, 9, 10, 11, -12, 13, -14, 15, -16, 'y\n']
[1, -2, 3, -4, 5, 6, 7, -8, -9, -10, 11, -12, 13, '?', 15, -16, 'n\n']
[1, 2, 3, -4, 5, 6, 7, -8, -9, -10, 11, -12, 13, 14, 15, -16, 'y\n']
[1, -2, -3, -4, 5, 6, 7, -8, -9, -10, -11, -12, 13, 14, 15, -16, 'y\n']
[-1, 2, -3, 4, -5, 6, 7, -8, -9, 10, 11, -12, -13, 14, 15, -16, 'y\n']
[-1, -2, -3, -4, 5, 6, 7, -8, -9, -10, -11, 12, 13, 14, 15, -16, 'n\n']
[-1, 2, -3, 4, -5, -6, 7, 8, 9, 10, -11, -12, 13, '?', 15, 16, 'y\n']
[1, -2, -3, -4, 5, 6, 7, -8, -9, -10, -11, -12, 13, 14, 15, -16, 'n\n']
[1, -2, -3, -4, 5, 6, 7, -8, -9, -10, -11, 12, 13, 14, 15, -16, 'y\n']
[-1, 2, -3, 4, -5, -6, 7, 8, 9, 10, 11, 12, -13, -14, -15, -16, 'y\n']
[1, -2, -3, -4, 5, 6, 7, -8, -9, -10, 11, -12, 13, 14, 15, -16, 'y\n']
[1, 2, 3, 4, 5, 6, 7, 8, 9, -10, 11, '?', '?', '?', 15, -16, 'y\n']
[-1, 2, 3, 4, -5, -6, -7, 8, 9, 10, -11, -12, -13, -14, -15, -16, 'y\n']
[-1, -2, 3, 4, -5, -6, 7, 8, 9, '?', 11, -12, -13, -14, -15, -16, 'y\n']
[1, 2, 3, -4, 5, 6, 7, -8, -9, -10, 11, -12, -13, 14, 15, -16, 'y\n']
[-1, 2, 3, 4, -5, -6, -7, 8, 9, 10, 11, 12, -13, 14, -15, -16, 'y\n']
[-1, 2, 3, 4, -5, -6, -7, 8, 9, -10, 11, -12, -13, -14, -15, -16, 'y\n']
[-1, 2, 3, 4, -5, -6, -7, 8, 9, 10, -11, -12, -13, -14, -15, -16, 'y\n']
[1, 2, 3, 4, 5, 6, 7, 8, 9, -10, 11, -12, -13, 14, 15, -16, 'y\n']
[-1, -2, 3, 4, -5, 6, 7, 8, 9, -10, -11, 12, -13, 14, -15, 16, 'y\n']
[-1, -2, -3, 4, -5, -6, 7, 8, 9, 10, -11, 12, -13, -14, -15, 16, 'y\n']
[-1, -2, 3, 4, -5, -6, 7, 8, 9, 10, -11, 12, -13, -14, 15, 16, 'y\n']
[-1, -2, 3, 4, -5, -6, '?', 8, 9, 10, 11, 12, -13, '?', 15, 16, 'y\n']
[-1, -2, -3, 4, -5, -6, -7, 8, 9, -10, 11, 12, -13, -14, -15, 16, '?\n']
[-1, 2, -3, 4, -5, -6, -7, 8, 9, 10, 11, -12, -13, -14, -15, 16, 'y\n']
[1, -2, -3, -4, 5, 6, 7, 8, 9, -10, 11, -12, 13, 14, 15, -16, 'y\n']
[-1, '?', '?', '?', -5, -6, -7, 8, 9, 10, 11, -12, -13, 14, -15, 16, 'y\n']
[-1, 2, -3, 4, -5, '?', -7, 8, 9, 10, 11, -12, 13, -14, '?', 16, 'y\n']
[1, -2, -3, 4, 5, 6, 7, -8, -9, 10, 11, -12, 13, 14, 15, -16, 'y\n']
[-1, -2, -3, 4, -5, -6, -7, 8, 9, 10, 11, -12, -13, -14, -15, -16, 'y\n']
[1, -2, '?', -4, 5, 6, 7, -8, -9, -10, -11, 12, 13, 14, 15, -16, 'y\n']
[1, -2, -3, -4, 5, 6, 7, '?', '?', '?', '?', -12, 13, 14, 15, -16, 'y\n']
[1, -2, 3, -4, 5, 6, 7, -8, -9, -10, 11, -12, 13, 14, 15, '?', 'n\n']
